time,compressorpressure,compressortemperature,compressorexternaltemperature,compressorexternalhumidity,grmsx,grmsy,grmsz,compressorstatus,compressorrunstop
1634716747000,7.80001,77.000008,,,,,,0,6
1634716748000,7.80001,77.000008,,,,,,0,6
1634716749000,7.70001,76.000008,,,,,,0,6
1634716750000,7.70001,76.000008,,,,,,0,6
1634716751000,7.60001,76.000008,,,,,,0,6
1634716752000,7.50001,76.000008,,,,,,0,6
1634716753000,7.50001,76.000008,,,,,,0,6
1634716754000,7.40001,76.000008,,,,,,0,5
1634716755000,7.40001,76.000008,,,,,,0,5
1634716756000,7.50001,76.000008,,,,,,0,5
1634716757000,7.50001,76.000008,,,,,,0,5
1634716758000,7.60001,76.000008,,,,,,0,5
1634716759000,7.60001,76.000008,,,,,,0,5
1634716760000,7.70001,76.000008,,,,,,0,5
1634716761000,7.70001,76.000008,,,,,,0,5
1634716762000,7.80001,76.000008,,,,,,0,5
1634716763000,7.80001,76.000008,,,,,,0,5
1634716764000,7.90001,76.000008,,,,,,0,5
1634716765000,7.90001,77.000008,,,,,,0,5
1634716766000,8.00001,77.000008,,,,,,0,5
1634716767000,8.00001,77.000008,,,,,,0,5
1634716768000,8.00001,77.000008,,,,,,0,5
1634716769000,8.10001,77.000008,,,,,,0,5
1634716770000,8.10001,77.000008,,,,,,0,5
1634716771000,8.200009,77.000008,,,,,,0,5
1634716772000,8.30001,77.000008,,,,,,0,5
1634716773000,8.30001,77.000008,,,,,,0,5
1634716774000,8.400009,77.000008,,,,,,0,5
1634716775000,8.400009,78.000008,,,,,,0,5
1634716776000,8.400009,78.000008,,,,,,0,5
1634716777000,8.50001,78.000008,,,,,,0,5
1634716778000,8.50001,78.000008,,,,,,0,5
1634716779000,8.60001,78.000008,,,,,,0,6
1634716780000,8.60001,78.000008,,,,,,0,6
1634716781000,8.50001,78.000008,,,,,,0,6
1634716782000,8.50001,78.000008,,,,,,0,6
1634716783000,8.400009,78.000008,,,,,,0,6
1634716784000,8.30001,78.000008,,,,,,0,6
1634716785000,8.30001,78.000008,,,,,,0,6
1634716786000,8.200009,77.000008,,,,,,0,6
1634716787000,8.200009,77.000008,,,,,,0,6
1634716788000,8.10001,77.000008,,,,,,0,6
1634716789000,8.10001,77.000008,,,,,,0,6
1634716790000,8.00001,77.000008,,,,,,0,6
1634716791000,7.90001,77.000008,,,,,,0,6
1634716792000,7.90001,77.000008,,,,,,0,6
1634716793000,7.80001,76.000008,,,,,,0,6
1634716794000,7.70001,76.000008,,,,,,0,6
1634716795000,7.70001,76.000008,,,,,,0,6
1634716796000,7.60001,76.000008,,,,,,0,6
1634716797000,7.60001,76.000008,,,,,,0,6
1634716798000,7.50001,76.000008,,,,,,0,6
1634716799000,7.40001,76.000008,,,,,,0,6
